word,type_name
Advent,noun
Advent,noun
Advent Sunday,noun
Adventism,noun
Adventist,noun
Adventist,noun
adventists,noun
adventitial,adjective
adventitious,adjective
adventitious root,noun
adventive,adjective
adventure,noun
adventure story,noun
adventurer,noun
adventurers,noun
adventures,noun
adventuresome,adjective
adventuress,noun
adventurism,noun
adventuristic,adjective
adventurous,adjective
adventurously,adverb
adventurousness,noun
adverb,noun
adverbial,adjective
adverbially,adverb
adverbs,noun
adversarial,adjective
adversaries,noun
adversary,noun
adversative conjunction,noun
adverse,adjective
adverse opinion,noun
adverse witness,noun
adversely,adverb
adversities,noun
adversity,noun
advert,noun
advertence,noun
advertent,adjective
advertise,verb
advertised,verb
advertisement,noun
advertisements,noun
advertiser,noun
advertisers,noun
advertisers,verb
advertises,verb
advertising,verb
advertising,noun
advertising agency,noun
advertising campaign,noun
advertising department,noun
advertorial,noun
advice,noun
advices,noun
advisability,noun
advisable,adjective
advise,verb
advised,verb
advisedly,adverb
advisee,noun
adviser,noun
advisers,noun
advises,verb
advising,verb
advisor,noun
advisors,noun
advisory,adjective
advisory board,noun
advisory service,noun
advocacy,noun
advocate,verb
advocated,verb
advocates,verb
advocating,verb
advowson,noun
adware,noun
adynamia,noun
adynamic,adjective
adz,noun
adze,noun
Adzhar,noun
adzuki bean,noun
ae,noun
aecial,adjective
aeciospore,noun
aecium,noun
Aedes,noun
Aegates Isles,noun
Aegean,noun
Aegean,noun
Aegean civilization,noun
Aegean island,noun
Aegiceras,noun
Aegilops,noun
Aegina,noun
aegis,noun
Aegospotami,noun
Aegypiidae,noun
Aegypius,noun
Aegyptopithecus,noun
Aeneas,noun
Aeneid,noun
Aeolian,noun
Aeolian,adjective
aeolian harp,noun
Aeolic,noun
Aeolis,noun
aeolotropic,adjective
Aeolus,noun
Aeonium,noun
aeons,noun
Aepyceros,noun
Aepyornidae,noun
Aepyorniformes,noun
aer,noun
aerate,verb
aerated,verb
aerating,verb
aeration,noun
aerator,noun
aerial,noun
aerial ladder,noun
aerial torpedo,noun
aerialist,noun
aerially,adverb
aerides,noun
aerie,noun
aeriferous,adjective
aeriform,adjective
Aerobacter,noun
Aerobacter aerogenes,noun
aerobatics,noun
aerobe,noun
aerobic,adjective
aerobics,noun
aerobiosis,noun
aerobiotic,adjective
aerodontalgia,noun
aerodrome,noun
aerodromes,noun
aerodynamic,adjective
aerodynamic force,noun
aerodynamic lift,noun
aerodynamically,adverb
aerolite,noun
aerolitic,adjective
aerological,adjective
aerology,noun
aeromechanic,adjective
aeromechanics,noun
aeromedical,adjective
aeromedicine,noun
aeronaut,noun
aeronautic,adjective
aeronautical,adjective
aeronautical engineer,noun
aeronautical engineering,noun
aeronautics,noun
aeronauts,noun
aerophagia,noun
aerophilatelic,adjective
aerophilately,noun
aerophile,noun
aeroplane,noun
aeroplanes,noun
aerosol,noun
aerosolize,verb
aerosolized,adjective
aerosolized,verb
aerosolizes,verb
aerosolizing,verb
aerosols,noun
aerospace,adjective
aerospace engineer,noun
Aertex,noun
Aeschylean,adjective
Aeschylus,noun
aeschynanthus,noun
aesculapian,adjective
Aesculapius,noun
Aesculus,noun
Aesir,noun
Aesop,noun
aesthete,noun
aesthetic,noun
aesthetically,adverb
aesthetics,noun
aestival,adjective
aestivated,verb
aestivates,verb
aestivating,verb
Aether,noun
Aethionema,noun
aetiology,noun
Aetobatus,noun
afar,adverb
afc,noun
afeardp,adjective
afebrile,adjective
affability,noun
affable,adjective
affably,adverb
affair,noun
affaires,noun
Affairs,noun
Affairs,noun
affect,verb
affectation,noun
affectations,noun
affected,verb
affected role,noun
affectedly,adverb
affectedness,noun
affecting,verb
affectingly,adverb
affection,noun
affectional,adjective
affectionate,adjective
affectionately,adjective
affectionateness,noun
affective,adjective
affective disorder,noun
affects,verb
affenpinscher,noun
afferent,adjective
affiant,noun
affidavit,noun
affidavits,noun
affiliate,verb
affiliated,adjective
affiliated,verb
affiliates,verb
affiliating,verb
affiliation,noun
affiliations,noun
affinal,adjective
affine,noun
affine geometry,noun
affine transformation,noun
affined,adjective
affinities,noun
affinity,noun
affirm,verb
affirmable,adjective
affirmation,noun
affirmations,noun
affirmative,adjective
affirmative action,noun
affirmative pleading,noun
affirmatively,adverb
affirmativeness,noun
affirmed,verb
affirmed,noun
affirming,verb
affirms,verb
affix,verb
affixal,adjective
affixation,noun
affixed,verb
affixes,verb
affixing,verb
afflatus,noun
afflict,verb
afflicted,verb
afflicting,verb
affliction,noun
afflictions,noun
afflictive,adjective
afflicts,verb
affluence,noun
affluent,adjective
afford,verb
affordable,adjective
afforded,verb
affording,verb
affords,verb
afforest,verb
afforestation,noun
affranchise,verb
affray,noun
affricate,noun
affricates,noun
affrication,noun
affront,noun
affronted,verb
affronting,verb
affronts,verb
affronts,noun
affusion,noun
Afghan,adjective
Afghan,noun
Afghan hound,noun
Afghan monetary unit,noun
Afghani,noun
Afghani,adjective
Afghanistan,noun
Afghanistan,noun
afghans,adjective
afibrinogenemia,noun
aficionado,noun
aficionados,noun
afield,adverb
afire,adjective
afl,noun
aflame,adjective
aflare,adjective
aflatoxin,noun
afloat,adjective
afloatp,adjective
aflutter,adjective
afoot,adjective
afootp,adjective
afore,adverb
aforementioned,adjective
aforesaid,adjective
aforesaida,adjective
aforethoughtip,adjective
afoul,adverb
Afraid,adjective
Afraid,adjective
afraid—afraid,adjective
afraidp,adjective
Aframomum,noun
afresh,adverb
africa,noun
africa,noun
African,noun
African,noun
African American Vernacular English,noun
African bowstring hemp,noun
African chameleon,noun
African clawed frog,noun
African coral snake,noun
African country,noun
African crocodile,noun
African daisy,noun
African elephant,noun
African grey,noun
African hemp,noun
African holly,noun
African hunting dog,noun
African lily,noun
African mahogany,noun
African marigold,noun
African monitor,noun
African oil palm,noun
African scented mahogany,noun
African violet,noun
African walnut,noun
African wild ass,noun
AfricanAmerican,noun
AfricanAmerican,noun
Africander,noun
Africanized bee,noun
africans,adjective
Afrikaans,noun
Afrikaans,noun
Afrikaner,noun
Afrikaner,noun
afrikaners,noun
Afro,noun
Afro-Asian,adjective
Afro-wig,noun
Afroasiatic,noun
Afrocarpus,noun
afropavo,noun
aft,adjective
afta,adjective
After,preposition
After,preposition
after a fashion,adverb
after all,adverb
after hours,adverb
after-hours,adjective
after-schoola,adjective
aftera,adjective
afterbirth,noun
afterburner,noun
aftercare,noun
afterdamp,noun
afterdeck,noun
aftereffect,noun
aftereffects,noun
afterglow,noun
afterimage,noun
afterlife,noun
aftermarket,noun
aftermath,noun
aftermost,adjective
afternoon,noun
afternoons,adverb
afterpains,noun
afterpiece,noun
aftershaft,noun
aftershafted,adjective
aftershock,noun
aftertaste,noun
afterthe,pronoun
afterthought,noun
afterthoughts,noun
afterward,adverb
Afterwards,adverb
Afterwards,adverb
afterworld,noun
ag,noun
Aga,noun
Aga,noun
Again,adverb
Again,adverb
again’,adverb
Against,preposition
Against,preposition
against the clock,adverb
Agalinis,noun
agama,noun
Agamemnon,noun
agamete,noun
agamic,adjective
agamid,noun
Agamidae,noun
agammaglobulinemia,noun
agapanthus,noun
agape,adjective
agapep,adjective
Agapornis,noun
agar,noun
agaric,noun
Agaricaceae,noun
Agaricales,noun
Agaricus,noun
Agassiz,noun
Agastache,noun
agate,noun
agate line,noun
agates,noun
agateware,noun
Agathis,noun
Agavaceae,noun
agave,noun
Agave tequilana,noun
agaze,adjective
Agdestis,noun
Agdistis,noun
age,noun
age class,noun
age group,noun
age limit,noun
age norm,noun
age of consent,noun
age-old,adjective
age-related macular degeneration,noun
age’,noun
aged,adjective
agedness,noun
Agee,noun
ageism,noun
Agelaius,noun
agelessness,noun
agelong,adjective
agencies,noun
agency,noun
agency,noun
agenda,noun
agenda item,noun
agendas,noun
agenesis,noun
Agenize,verb
agenized,verb
agenizing,verb
agent,noun
agent bank,noun
Agent Orange,noun
agent provocateur,noun
agent-in-place,noun
agential,adjective
agentive role,noun
agents,noun
agerasia,noun
Ageratina,noun
ageratum,noun
ages,noun
agglomerate,verb
agglomerated,verb
agglomerating,verb
agglomeration,noun
agglomerations,noun
agglomerator,noun
agglutinate,adjective
agglutinated,verb
agglutinating,verb
agglutination,noun
agglutination test,noun
agglutinative,adjective
agglutinin,noun
agglutinogen,noun
aggrade,verb
aggrandised,verb
aggrandisement,noun
aggrandising,verb
aggrandize,verb
aggrandized,verb
aggrandizement,noun
aggrandizing,verb
aggravate,verb
aggravated,verb
aggravated assault,noun
aggravates,verb
aggravating,verb
aggravating,adjective
aggravatingly,adverb
aggravation,noun
aggravations,noun
aggravator,noun
aggregate,noun
aggregate fruit,noun
aggregated,verb
aggregates,noun
aggregating,verb
aggregation,noun
aggregations,noun
aggression,noun
aggressive,adjective
aggressively,adverb
aggressiveness,noun
aggressor,noun
aggressors,noun
aggrieve,verb
aggrieved,adjective
aggrieved,verb
aggrieving,verb
aggro,noun
Aghan,noun
aghast,adjective
aghastp,adjective
agile,adjective
agilely,adverb
agility,noun
agin,preposition
Agincourt,noun
aging,noun
agio,noun
agitate,verb
agitated,adjective
agitated,verb
agitated depression,noun
agitates,verb
agitating,verb
agitation,noun
agitative,adjective
agitator,noun
agitators,noun
agitprop,noun
Agkistrodon,noun
Aglaia,noun
Aglaomorpha,noun
Aglaonema,noun
agleam,adjective
aglet,noun
aglow,adjective
aglowp,adjective
Agnatha,noun
Agni,noun
agnosia,noun
agnostic,noun
agnosticism,noun
agnostics,noun
Agnus Dei,noun
ago,adverb
agog,adjective
agon,noun
agonadal,adjective
agonal,adjective
Agonidae,noun
agonies,noun
agonised,adjective
agonising,verb
agonisingly,adverb
agonist,noun
agonistic,adjective
agonize,verb
agonized,adjective
agonized,verb
agonizing,verb
agonizing,adjective
agonizingly,adverb
Agonus,noun
agony,noun
agony aunt,noun
agony column,noun
agora,noun
agoraphobia,noun
agoraphobic,adjective
agouti,noun
Agra,noun
agranulocytic,adjective
agranulocytosis,noun
agrapha,noun
agraphia,noun
agraphic,adjective
agrarian,adjective
agree,verb
agreeable,adjective
agreeableness,noun
agreeably,adverb
agreed,adjective
agreed,verb
agreed uponp,adjective
agreeing,verb
agreement,noun
agreements,noun
agrees,verb
agrestic,adjective
agribusiness,noun
Agricola,noun
agricultural,noun
agricultural laborer,noun
agriculture,noun
agriculturist,noun
Agrigento,noun
agrimonia,noun
Agriocharis,noun
Agrippa,noun
Agrippina,noun
agro,noun
Agrobacterium,noun
Agrobacterium tumefaciens,noun
agrobiologic,adjective
agrobiology,noun
agrologic,adjective
agrology,noun
agromania,noun
agronomic,adjective
agronomist,noun
agronomy,noun
Agropyron,noun
Agrostemma,noun
aground,adjective
agroundp,adjective
agrypnia,noun
agrypnotic,adjective
agua,noun
ague,noun
ague root,noun
agueweed,noun
aguish,adjective
ah,exclamation
ah,exclamation
aha,exclamation
Ahab,noun
Ahead,adverb
Ahead,adjective
aheadp,adjective
ahimsa,noun
ahistorical,adjective
ahorsep,adjective
Ahriman,noun
Ahura,noun
ai,noun
aid,noun
aide,noun
aide-memoire,noun
aided,verb
Aidedecamp,noun
Aidedecamp,noun
aider,noun
aiders,noun
aides,noun
aidesdecamp,noun
aiding,verb
aids,verb
aids,noun
aids,noun
aigrette,noun
Aiken,noun
aikido,noun
ail,verb
ailanthus,noun
ailanthus silkworm,noun
ailed,verb
aileron,noun
Ailey,noun
ailing,verb
ailing,adjective
ailment,noun
ailments,noun
ails,verb
ailurophobia,noun
Ailuropoda,noun
Ailuropodidae,noun
Ailurus,noun
aim,noun
aim—to,noun
aimed,noun
aiming,noun
aimless,adjective
aimlessly,adverb
aimlessness,noun
aims,noun
aioli,noun
air,noun
air alert,noun
air attache,noun
air bag,noun
air base,noun
air bladder,noun
air bubble,noun
Air Combat Command,noun
air compressor,noun
air conditioner,noun
Air Corps,noun
air cover,noun
air cushion,noun
air defense,noun
air embolism,noun
air filter,noun
air force academy,noun
Air Force Intelligence Surveillance and Reconnaissance,noun
air force officer,noun
Air Force Research Laboratory,noun
Air Force Space Command,noun
air group,noun
air gun,noun
air hammer,noun
air hole,noun
air horn,noun
air lane,noun
air mail,noun
air marshal,noun
air mass,noun
air mattress,noun
Air Medal,noun
Air National Guard,noun
air out,verb
air passage,noun
air plant,noun
air pocket,noun
air pollution,noun
air potato,noun
air pump,noun
air raid,noun
air reconnaissance,noun
air sac,noun
air search radar,noun
air shaft,noun
air terminal,noun
air traffic,noun
air transportation,noun
air transportation system,noun
air traveler,noun
air unit,noun
air wave,noun
air-breathing,adjective
air-condition,verb
air-conditioned,verb
air-conditioned,adjective
air-conditioning,verb
air-conditions,verb
air-cool,verb
air-cooled,adjective
air-dried,adjective
air-drop,verb
air-dry,adjective
air-filled,adjective
air-intake,noun
air-ship,verb
air-slake,verb
air-to-air,adjective
air-to-air missile,noun
air-to-ground missile,noun
air-to-surface,adjective
airborne,adjective
airborne patrol,noun
airborne transmission,noun
airbrake,noun
airbrush,noun
airburst,noun
airbus,noun
aircraft,noun
aircraft carrier,noun
aircraft engine,noun
aircraft landing,noun
aircraftsman,noun
aircrew,noun
aircrewman,noun
airdock,noun
airdrop,noun
Aire,noun
aired,verb
aired out,verb
Airedale,noun
aires,noun
airfare,noun
airfield,noun
airflow,noun
airfoil,noun
airframe,noun
airhead,noun
airheaded,adjective
airier,adjective
airiest,adjective
airily,adverb
airiness,noun
airing,noun
airing,verb
airing cupboard,noun
airing out,verb
airless,adjective
airlift,noun
airlifted,verb
airline,noun
airliner,noun
airliners,noun
airlines,noun
airlock,noun
airlocks,noun
airmail,noun
airmail letter,noun
airmailer,noun
airman,noun
airplane,noun
airplane mechanics,noun
airplane propeller,noun
airplanes,noun
airport,noun
airports,noun
airs,noun
airs,verb
airs out,verb
airship,noun
airships,noun
airsick,adjective
airsickness,noun
airspace,noun
airspeed,noun
airstream,noun
airstrip,noun
airtight,adjective
airtime,noun
airwaves,noun
airway,noun
airways,noun
airworthiness,noun
airworthy,adjective
airy,adjective
aisle,noun
aisles,noun
aitch,noun
aitchbone,noun
Aix,noun
Aizoaceae,noun
Ajaia,noun
ajar,adjective
ajarp,adjective
Ajax,noun
Ajuga,noun
Akan,noun
akaryocyte,noun
akee,noun
Akeridae,noun
Akhbari,noun
Akhenaton,noun
akimbo,adjective
akimboip,adjective
akin,adjective
akinesis,noun
akinetic epilepsy,noun
akinp,adjective
Akkadian,noun
Akron,noun
Aksa Martyrs Brigades,noun
al dente,adjective
al Itihaad al Islamiya,noun
Al Ladhiqiyah,noun
Al Nathir,noun
al Sunna Wal Jamma,noun
al-Fatah,noun
Al-hakim,noun
al-Jihad,noun
al-Muhajiroun,noun
al-Qaeda,noun
al-Tawhid,noun
al-Ummah,noun
ala,noun
Alabama,noun
Alabama,noun
Alabaman,noun
alabaster,noun
alack,exclamation
alacritous,adjective
alacrity,noun
Aladdin,noun
Aladdin,noun
alalia,noun
Alamo,noun
Aland islands,noun
alanine,noun
alar,noun
alar,adjective
Alaric,noun
alarm,noun
alarm clock,noun
Alarmed,noun
Alarmed,adjective
alarming,noun
alarmingly,adverb
alarmism,noun
alarmist,adjective
alarms,noun
alas,exclamation
Alaska,noun
Alaska,noun
Alaska fur seal,noun
Alaska king crab,noun
Alaska Native,noun
Alaska Peninsula,noun
Alaska Range,noun
Alaska rein orchid,noun
Alaska Standard Time,noun
Alaskan,noun
Alaskan,noun
Alaskan brown bear,noun
Alaskan pipeline,noun
alastrim,noun
alate,adjective
Alauda,noun
Alaudidae,noun
alb,noun
albacore,noun
Albania,noun
Albania,noun
Albanian,adjective
Albanian,noun
Albanian monetary unit,noun
albanians,adjective
Albany,noun
Albany,noun
Albatrellus,noun
Albatrellus dispansus,noun
Albatrellus ovinus,noun
albatross,noun
albatrosses,noun
albedo,noun
Albee,noun
albeit,conjunction
Albers,noun
Albert,noun
Alberta,noun
Alberta,noun
Alberti,noun
albescent,adjective
Albigenses,noun
Albigensian,adjective
Albigensianism,noun
albinal,adjective
albinism,noun
albino,noun
Albion,noun
Albion,noun
albite,noun
albitic,adjective
albizzia,noun
albuca,noun
Albuginaceae,noun
albuginea,noun
Albugo,noun
Albula,noun
Albulidae,noun
album,noun
albumen,noun
albumin,noun
albuminous,adjective
albuminuria,noun
albuminuric,adjective
albums,noun
Albuquerque,noun
Albuquerque,noun
albuterol,noun
Alca,noun
Alcaeus,noun
Alcaic,noun
alcalde,noun
alcazar,noun
Alcea,noun
Alcedinidae,noun
Alcedo,noun
Alcelaphus,noun
Alces,noun
alchemic,adjective
alchemist,noun
alchemistic,adjective
alchemists,noun
alchemize,verb
alchemized,verb
alchemizing,verb
alchemy,noun
Alcibiades,noun
Alcidae,noun
alcohol,noun
alcohol abuse,noun
alcohol group,noun
alcohol thermometer,noun
alcohol-soluble,adjective
alcoholic,adjective
alcoholic dementia,noun
alcoholics,adjective
Alcoholics Anonymous,noun
alcoholised,verb
alcoholising,verb
alcoholism,noun
alcoholize,verb
alcoholized,verb
alcoholizing,verb
